time,pos,vel,vel_gps,accel
1686463412.8516324,-605.1485953529252,132.55888799312544,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.864398,-605.1485953529252,132.56988420259424,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.8755763,-605.1485953529252,132.58087308677895,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.8867393,-605.1485953529252,132.59185089079656,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.896907,-605.1485953529252,132.60281346404318,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.9074862,-605.1485953529252,132.6137597146695,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.9181488,-605.1485953529252,132.62469252860248,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.9287636,-605.1485953529252,132.63561638779467,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.9385037,-605.1485953529252,132.64653366167914,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
1686463412.9489644,-608.8318931175737,132.65744264967907,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463412.9577773,-608.8318931175737,132.66833900145903,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463412.9671059,-608.8318931175737,132.67921933867328,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463412.9746578,-608.8318931175737,132.6900840722479,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463412.9843853,-608.8318931175737,132.7009370742293,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463412.9934535,-608.8318931175737,132.71178247413718,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463413.0019019,-608.8318931175737,132.72262123908442,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
1686463413.0118663,-608.8318931175737,132.7334503788139,36.84663636049757,"[0, -1.5405153630973964e-11, nan]"
