Sample time,accel,throttle,speed,separation
26.43,-0.0482982899913636,0,0.2892,3.4006
8.3,-0.0482949938733414,,0.1905,3.47230000000002
20.03,-0.0482360013785199,0,0.3149,3.52769999999998
14.21,-0.0481673601044052,0,0.1218,3.44979999999998
28.13,-0.0480884540130169,0,0.3285,3.41969999999998
32,-0.0480678400127005,0.249344769491279,0.4217,3.43960000000004
4.01,-0.0480201765953967,0,0.6511,4.52669999999995
4.04,-0.0480053339425582,0,0.6511,4.52669999999995
24.22,-0.0479182619453386,0,0.1626,3.55349999999999
4.03,-0.0478466200245564,0,0.6511,4.52669999999995
20.02,-0.0478396761035743,0,0.3149,3.52769999999998
4.02,-0.0477967905766285,0,0.6511,4.52669999999995
19.95,-0.0477747344379967,0,0.3753,3.56169999999997
28.12,-0.0477651251678884,0,0.3285,3.41969999999998
24.21,-0.0477156443870392,0,0.1626,3.55349999999999
20.01,-0.0476822814982119,0,0.3149,3.52769999999998
33.94,-0.047679374434847,0,0.3452,3.52730000000003
32.35,-0.0476295865054681,0,0.2177,3.34199999999998
32.34,-0.0475571903382085,0,0.2177,3.34199999999998
18.22,-0.0475472848256957,0,0.2386,3.39850000000001
34.33,-0.0474967338856538,0,0.0631,3.45389999999998
24.23,-0.047479667653782,0,0.1626,3.55349999999999
36.21,-0.0474287881046046,0,0.1895,3.49510000000004
18.21,-0.047425599027551,0,0.2386,3.39850000000001
36.23,-0.0474144768532221,0,0.1895,3.49510000000004
36.22,-0.0473670854907707,0,0.1895,3.49510000000004
34.05,-0.0473384225246279,0,0.2701,3.49589999999995
18.04,-0.0472682682526758,0,0.3561,3.46039999999999
16.4,-0.0472640237993284,0.162020281999991,0.2334,3.34399999999999
10.04,-0.0472546583034711,0,0.3711,3.52790000000004
20.3,-0.0472164746288567,,0.1619,3.46249999999998
28.05,-0.0472146975532608,0,0.3848,3.45789999999999
10.02,-0.0472114991303727,0,0.3711,3.52790000000004
9.9,-0.047075259273614,,0.4342,3.56820000000005
35.95,-0.0470600580327112,0,0.4234,3.58789999999999
28.14,-0.0468784312137328,0,0.3285,3.41969999999998
18.65,-0.0465772196684505,0.00185881890435691,0.0704,3.39620000000002
10.1,-0.0465571391470137,,0.324,3.49280000000005
13.91,-0.0464156522508964,0,0.37,3.52359999999999
26.52,-0.046384605657823,0.0305884651503076,0.2263,3.39060000000001
18.23,-0.0463241089027693,0,0.2386,3.39850000000001
18.03,-0.0462694339477342,0,0.3561,3.46039999999999
19.9,-0.0462068315113265,,0.3753,3.56169999999997
18.01,-0.0461445274063606,0,0.3561,3.46039999999999
34.32,-0.0459752663143904,0,0.0631,3.45389999999998
13.92,-0.045938247634751,0,0.37,3.52359999999999
18.4,-0.0459321521644781,,0.1454,3.37369999999999
26.53,-0.0459079066465278,0,0.2263,3.39060000000001
10.01,-0.0458586094125516,0,0.3711,3.52790000000004
5.65,-0.0456581671043095,0,0.6774,3.97710000000001
22.55,-0.0456522884353741,0.0268947377994662,0.0281,3.50149999999996
18.02,-0.0456053138413544,0.0615980963979492,0.3561,3.46039999999999
27.9,-0.0455836958264163,0.0891353569943685,0.4211,3.49860000000001
12.24,-0.0455546369234204,0,0.2942,3.35639999999995
13.93,-0.0454646490526175,0,0.37,3.52359999999999
32.33,-0.0453963742907433,0,0.2177,3.34199999999998
18.24,-0.0453759043601868,0,0.2386,3.39850000000001
14.04,-0.0453397832085247,0,0.29,3.49099999999999
32.25,-0.0452730358170851,0,0.287,3.3655
36.05,-0.0452558788949389,0,0.3567,3.54900000000003
7.75,-0.044960089776825,0,0.6146,3.70240000000001
15.84,-0.0449289247101657,0,0.5715,3.58009999999996
14.03,-0.0448489132091007,0,0.29,3.49099999999999
26.54,-0.0448226646052431,0,0.2263,3.39060000000001
32.14,-0.0446466422235364,0,0.356,3.399
30,-0.0446269984846814,0.0699118765350005,0.3371,3.5224
10.03,-0.0446219103787105,0,0.3711,3.52790000000004
32.13,-0.0446050879425048,0,0.356,3.399
7.65,-0.0445840707777544,0,0.6679,3.75370000000004
34.31,-0.0445581329369326,0.0286241110285932,0.0631,3.45389999999998
14.01,-0.0444605638524396,0,0.29,3.49099999999999
36.4,-0.0444304637355845,,0.0719,3.4828
12.23,-0.0443670849849118,0,0.2942,3.35639999999995
32.32,-0.044319674553777,0,0.2177,3.34199999999998
18.5,-0.0442833624433552,,0.1163,3.37809999999996
12.22,-0.0442568106477831,0.0323538304778248,0.2942,3.35639999999995
28.23,-0.0442271174052961,0,0.263,3.39089999999999
26.51,-0.0442060525469169,0,0.2263,3.39060000000001
12.21,-0.0440155616253072,0,0.2942,3.35639999999995
28.24,-0.0439265061782087,0,0.263,3.39089999999999
28.21,-0.043862125164846,0,0.263,3.39089999999999
15.82,-0.0438137868040035,0,0.5715,3.58009999999996
16.25,-0.0437301452700355,0,0.3621,3.39269999999999
28.22,-0.0437024123850081,0,0.263,3.39089999999999
24.34,-0.0435530785322126,0,0.1076,3.54369999999994
7.7,-0.0435366615123956,,0.6146,3.70240000000001
32.31,-0.043527425734716,0,0.2177,3.34199999999998
33.91,-0.0433409498013582,0,0.3452,3.52730000000003
36.31,-0.0433326622449704,0.00535472267090738,0.124,3.48289999999997
32.53,-0.0433156189712135,0,0.0632,3.34179999999998
32.12,-0.0433036444637209,0.0428721257097512,0.356,3.399
14.02,-0.0432451515120271,0.00331381656481029,0.29,3.49099999999999
33.92,-0.043157414443927,0,0.3452,3.52730000000003
25.85,-0.0430811211136511,0,0.5396,3.63260000000002
32.52,-0.0430584234550358,0,0.0632,3.34179999999998
32.51,-0.0428201268352612,0,0.0632,3.34179999999998
16.05,-0.0426547235923405,0,0.4629,3.47609999999997
32.21,-0.0426471506377762,0,0.287,3.3655
15.81,-0.0425879541900151,0,0.5715,3.58009999999996
32.11,-0.0425117396650165,0,0.356,3.399
31.9,-0.0423476542687336,0.281554799897595,0.4679,3.48580000000004
18.3,-0.0423114383872432,,0.1888,3.38120000000004
12.5,-0.0423057689752955,,0.0857,3.32920000000001
24.31,-0.0422098832071111,0.0151695212599762,0.1076,3.54369999999994
26.03,-0.0420780754173253,0,0.4134,3.53770000000003
36.01,-0.0420549553609681,0,0.3567,3.54900000000003
26.01,-0.042033218838025,0,0.4134,3.53770000000003
15.83,-0.0420170772470274,0,0.5715,3.58009999999996
32.24,-0.0417532743934812,0,0.287,3.3655
26.02,-0.0417176648861133,0,0.4134,3.53770000000003
26.04,-0.0416900759138772,0,0.4134,3.53770000000003
5.64,-0.0416691416179019,0,0.6774,3.97710000000001
33.93,-0.0416225933297624,0,0.3452,3.52730000000003
36.02,-0.0415723171478331,0,0.3567,3.54900000000003
18.35,-0.0414434714079083,0,0.1888,3.38120000000004
31.95,-0.0414163827658768,0,0.4679,3.48580000000004
26.64,-0.0414100327339256,0,0.1664,3.39679999999998
32.61,-0.0411844161330781,0.180006358612214,0.0156,3.36439999999999
36.32,-0.0411067836756069,0,0.124,3.48289999999997
27.95,-0.0410444738561053,0,0.4211,3.49860000000001
9.95,-0.0406907977749498,0,0.4342,3.56820000000005
16.2,-0.0406564529928891,0.211441059945912,0.3621,3.39269999999999
24.32,-0.0406378984751543,0,0.1076,3.54369999999994
24.33,-0.0405742849403926,0,0.1076,3.54369999999994
36.03,-0.0405545189370822,0,0.3567,3.54900000000003
32.22,-0.0404340302703035,0.0324849300916986,0.287,3.3655
23.95,-0.0403996813852814,0,0.3939,3.63569999999999
5.6,-0.0403705575510013,,0.6774,3.97710000000001
36.33,-0.0400919546671103,0,0.124,3.48289999999997
32.62,-0.0400848221721619,0,0.0156,3.36439999999999
26.63,-0.0400740121575214,0,0.1664,3.39679999999998
10.15,-0.0400618348992227,0,0.324,3.49280000000005
12,-0.0399346943158177,0.252664073908491,0.4336,3.4325
22.05,-0.0399299195056991,0,0.3916,3.56270000000001
24.4,-0.0397547677945979,,0.0692,3.54449999999997
32.23,-0.0397380395366113,0,0.287,3.3655
17.9,-0.0397282238711568,,0.4134,3.5
26.62,-0.0396510879638398,0,0.1664,3.39679999999998
36.04,-0.0395713123340646,0,0.3567,3.54900000000003
20.21,-0.0395339080899163,0,0.1992,3.47699999999998
28.43,-0.0394283609847989,0,0.1473,3.36239999999998
30.25,-0.0393855594555261,0,0.2535,3.46350000000001
10.7,-0.0393608831972436,,0.1913,3.42959999999999
5.71,-0.0393460258540546,0,0.6105,3.91309999999999
34.01,-0.0392638446359902,0,0.2701,3.49589999999995
7.74,-0.0391531743198962,0,0.6146,3.70240000000001
28.55,-0.0391502858041036,0,0.1087,3.36700000000002
5.74,-0.0391057402594144,0,0.6105,3.91309999999999
28.44,-0.0390917920021638,0,0.1473,3.36239999999998
26.61,-0.0390115105929703,0,0.1664,3.39679999999998
20.5,-0.0389386936534153,,0.0744,3.46800000000002
32.64,-0.0389165429673033,0,0.0156,3.36439999999999
22.5,-0.0388981055583463,,0.0281,3.50149999999996
7.64,-0.0387107309721707,0,0.6679,3.75370000000004
28,-0.0386495254776827,0.241608515674858,0.3848,3.45789999999999
28.42,-0.0386390245840935,0,0.1473,3.36239999999998
36.34,-0.038606332954381,0,0.124,3.48289999999997
28.41,-0.0385319777788986,0,0.1473,3.36239999999998
5.72,-0.0384647143990996,0,0.6105,3.91309999999999
8.34,-0.0383786173611938,0,0.1905,3.47230000000002
30.1,-0.0381810637271555,,0.2886,3.49079999999998
18.61,-0.0381746452777062,0.121792789307165,0.0704,3.39620000000002
6.2,-0.038082746278416,,0.2469,3.70769999999999
20.34,-0.0380534286812315,0,0.1619,3.46249999999998
20.23,-0.0380099543102579,0,0.1992,3.47699999999998
20.24,-0.0379780691755743,0,0.1992,3.47699999999998
32.63,-0.0379569971120959,0.0731034210130525,0.0156,3.36439999999999
36.45,-0.0379011480832037,0,0.0719,3.4828
20.22,-0.0378758648720946,0,0.1992,3.47699999999998
18.13,-0.0378648767166879,0,0.3039,3.42579999999998
25.84,-0.0378179405666897,0,0.5396,3.63260000000002
17.95,-0.0376474312996851,0,0.4134,3.5
